idx,paired_idx,target,project,cwe,group,primary_category,categories,repair_signal,has_added_guard,has_added_error_handling,has_api_replacement,has_state_or_lifetime_repair,changed_line_count,changed_region_count,char_len,line_count,patch_margin,patch_closer_side,added_lines,changed_line_ratio,changed_lines,diff_excerpt,has_bounds_or_shape_repair,patch_pair_cwe,patch_pair_project,pred_pattern,removed_lines
449321,211567,0,clamav-devel,CWE-189,target0_all_wrong_hard_negative,bounds_size,bounds_size,bounds_or_shape_repair,0,0,0,0,1,1,468,21,-0.9227251410484314,fixed,name = cli_malloc(len+1);,0.047619,L7: name = cli_malloc(len+1);,"--- vuln 211567
+++ fixed 449321
@@ -5,5 +5,5 @@
   if (!len) return NULL;
   if (len>400) len=400;
-  name = cli_malloc(len);
+  name = cli_malloc(len+1);
   if (!name) {
     cli_dbgmsg(""SIS: OOM\n"");",1,CWE-20,radvd,1|1|1|1|1|1,name = cli_malloc(len);
450812,211699,0,gnulib,CWE-119,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,28169,876,-0.0040776729583740234,fixed,"*((char *) mempcpy (newp, dirname + 1, end_name - dirname - 1))",0.001142,"L507: *((char *) mempcpy (newp, dirname + 1, end_name - dirname - 1))","--- vuln 211699
+++ fixed 450812
@@ -505,5 +505,5 @@
                 }
               else
-                *((char *) mempcpy (newp, dirname + 1, end_name - dirname))
+                *((char *) mempcpy (newp, dirname + 1, end_name - dirname - 1))
                   = '\0';
               user_name = newp;",0,CWE-119,php-src,1|1|1|1|1|1,"*((char *) mempcpy (newp, dirname + 1, end_name - dirname))"
450830,211700,0,linux,CWE-120,target0_all_wrong_hard_negative,shape_invariant,shape_invariant|state_flag|bounds_size|error_handling,added_guard|added_error_handling|state_or_lifetime_repair|bounds_or_shape_repair,1,1,0,1,4,2,1715,61,-0.04541015625,fixed,"
/* Checking if the length of the AID is valid */
if (transaction->aid_len > sizeof(transaction->aid))
return -EINVAL;


/* Total size is allocated (skb->len - 2) minus fixed array members */
if (transaction->params_len > ((skb->len - 2) - sizeof(struct nfc_evt_transaction)))
return -EINVAL;
",0.065574,"L33: if (transaction->aid_len > sizeof(transaction->aid))
L34: return -EINVAL;
L47: if (transaction->params_len > ((skb->len - 2) - sizeof(struct nfc_evt_transaction)))
L48: return -EINVAL;","--- vuln 211700
+++ fixed 450830
@@ -29,4 +29,9 @@
 
 		transaction->aid_len = skb->data[1];
+
+		/* Checking if the length of the AID is valid */
+		if (transaction->aid_len > sizeof(transaction->aid))
+			return -EINVAL;
+
 		memcpy(transaction->aid, &skb->data[2],
 		       transaction->aid_len);
@@ -38,4 +43,9 @@
 
 		transaction->params_len = skb->data[transaction->aid_len + 3];
+
+		/* Total size is allocated (skb->len - 2) minus fixed array members */
+		if (transaction->params_len > ((skb->len - 2) - sizeof(struct nfc_evt_transaction)))
+			return -EINVAL;
+
 		memcpy(transaction->params, skb->data +
 		       transaction->aid_len + 4, transaction->params_len);",1,CWE-415,linux,1|1|1|1|1|1,
451888,211785,0,jasper,CWE-20,target0_all_wrong_hard_negative,error_handling,error_handling,added_guard|added_error_handling,1,1,0,0,3,1,11947,435,0.9156633615493774,vulnerable,"if(tccp->maxrlvls > JPC_MAXRLVLS) {
jas_eprintf(""invalid number of resolution levels upper than %d\n"",JPC_MAXRLVLS);
goto error;
}",0.006897,"L167: if(tccp->maxrlvls > JPC_MAXRLVLS) {
L168: jas_eprintf(""invalid number of resolution levels upper than %d\n"",JPC_MAXRLVLS);
L169: goto error;","--- vuln 211785
+++ fixed 451888
@@ -165,4 +165,8 @@
 		case OPT_MAXRLVLS:
 			tccp->maxrlvls = atoi(jas_tvparser_getval(tvp));
+			if(tccp->maxrlvls > JPC_MAXRLVLS) {
+				jas_eprintf(""invalid number of resolution levels upper than %d\n"",JPC_MAXRLVLS);
+				goto error;
+			}
 			break;
 		case OPT_SOP:",0,CWE-476,linux,1|1|1|1|1|1,
452391,211845,0,ImageMagick6,CWE-787,target0_all_wrong_hard_negative,parser_input,parser_input,weak_or_unknown,0,0,0,0,1,1,34505,1024,0.025486111640930176,vulnerable,extent=4*((image->depth+7)/8)*(samples_per_pixel+1)*TIFFStripSize(tiff);,0.000977,L729: extent=4*((image->depth+7)/8)*(samples_per_pixel+1)*TIFFStripSize(tiff);,"--- vuln 211845
+++ fixed 452391
@@ -727,5 +727,5 @@
           Convert stripped TIFF image.
         */
-        extent=4*(samples_per_pixel+1)*TIFFStripSize(tiff);
+        extent=4*((image->depth+7)/8)*(samples_per_pixel+1)*TIFFStripSize(tiff);
         strip_pixels=(unsigned char *) AcquireQuantumMemory(extent,
           sizeof(*strip_pixels));",0,CWE-772,ImageMagick6,1|1|1|1|1|1,extent=4*(samples_per_pixel+1)*TIFFStripSize(tiff);
453265,211915,0,jasper,CWE-125,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,9401,358,0.9139547348022461,vulnerable,for (i = 0; i < dec->cdef->data.cdef.numchans; ++i) {,0.002793,L307: for (i = 0; i < dec->cdef->data.cdef.numchans; ++i) {,"--- vuln 211915
+++ fixed 453265
@@ -305,5 +305,5 @@
 	/* Determine the type of each component. */
 	if (dec->cdef) {
-		for (i = 0; i < dec->numchans; ++i) {
+		for (i = 0; i < dec->cdef->data.cdef.numchans; ++i) {
 			/* Is the channel number reasonable? */
 			if (dec->cdef->data.cdef.ents[i].channo >= dec->numchans) {",0,CWE-787,linux,1|1|1|1|1|1,for (i = 0; i < dec->numchans; ++i) {
454759,212083,0,linux,CWE-703,target0_all_wrong_hard_negative,error_handling,error_handling,added_guard|added_error_handling,1,1,0,0,2,1,6551,244,-0.9284691214561462,fixed,"if (data->block[0] > I2C_SMBUS_BLOCK_MAX)
return -EINVAL;
",0.008197,"L138: if (data->block[0] > I2C_SMBUS_BLOCK_MAX)
L139: return -EINVAL;","--- vuln 212083
+++ fixed 454759
@@ -136,4 +136,7 @@
 	case I2C_SMBUS_BLOCK_PROC_CALL:
 		dev_dbg(dev, ""I2C_SMBUS_BLOCK_PROC_CALL\n"");
+		if (data->block[0] > I2C_SMBUS_BLOCK_MAX)
+			return -EINVAL;
+
 		dma_size = I2C_SMBUS_BLOCK_MAX;
 		desc->tgtaddr_rw = ISMT_DESC_ADDR_RW(addr, 1);",0,CWE-415,linux,1|1|1|1|1|1,
455356,212152,0,bash,CWE-787,target0_all_wrong_hard_negative,bounds_size,bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,8,4,720,27,-0.0012193918228149414,fixed,"#if HAVE_DECL_SETRESUID
if (setresuid (current_user.uid, current_user.uid, current_user.uid) < 0)
#else
#endif
#if HAVE_DECL_SETRESGID
if (setresgid (current_user.gid, current_user.gid, current_user.gid) < 0)
#else
#endif",0.296296,"L5: #if HAVE_DECL_SETRESUID
L6: if (setresuid (current_user.uid, current_user.uid, current_user.uid) < 0)
L7: #else
L9: #endif
L18: #if HAVE_DECL_SETRESGID
L19: if (setresgid (current_user.gid, current_user.gid, current_user.gid) < 0)
L20: #else
L22: #endif","--- vuln 212152
+++ fixed 455356
@@ -3,5 +3,9 @@
   int e;
 
+#if HAVE_DECL_SETRESUID
+  if (setresuid (current_user.uid, current_user.uid, current_user.uid) < 0)
+#else
   if (setuid (current_user.uid) < 0)
+#endif
     {
       e = errno;
@@ -12,5 +16,9 @@
 #endif
     }
+#if HAVE_DECL_SETRESGID
+  if (setresgid (current_user.gid, current_user.gid, current_user.gid) < 0)
+#else
   if (setgid (current_user.gid) < 0)
+#endif
     sys_error (_(""cannot set gid to %d: effective gid %d""), current_user.gid, current_user.egid);
 ",1,CWE-264,linux,1|1|1|1|1|1,
457772,212339,0,icecast-server,CWE-119,target0_all_wrong_hard_negative,auth_config,auth_config|shape_invariant|bounds_size|null_check|error_handling|parser_input,added_guard|added_error_handling|bounds_or_shape_repair,1,1,0,0,25,11,1913,50,0.9316678643226624,vulnerable,"size_t len = size * nmemb;
if (client) {

if (url->auth_header && len >= url->auth_header_len && strncasecmp(ptr, url->auth_header, url->auth_header_len) == 0)

if (url->timelimit_header && len > url->timelimit_header_len && strncasecmp(ptr, url->timelimit_header, url->timelimit_header_len) == 0) {
const char *input = ptr;

if (len >= 2 && input[len - 2] == '\r' && input[len - 1] == '\n') {
input += url->timelimit_header_len;

if (sscanf(input, ""%u\r\n"", &limit) == 1) {
client->con->discon_time = time(NULL) + limit;
} else {
ICECAST_LOG_ERROR(""Auth backend returned invalid timeline header: Can not parse limit"");
}
} else {
ICECAST_LOG_ERROR(""Auth backend returned invalid timelimit header."");
}

if (len > 24 && strncasecmp(ptr, ""icecast-auth-message: "", 22) == 0) {
const char *input = ptr;
size_t copy_len = len - 24 + 1; /* length of string plus \0-termination */

if (copy_len > sizeof(url->errormsg)) {
copy_len = sizeof(url->errormsg);
}

if (len >= 2 && input[len - 2] == '\r' && input[len - 1] == '\n') {
input += 22;
memcpy(url->errormsg, input, copy_len);
url->errormsg[copy_len-1] = 0;
} else {
ICECAST_LOG_ERROR(""Auth backend returned invalid message header."");
}
return len;",0.5,"L4: size_t len = size * nmemb;
L7: if (client) {
L11: if (url->auth_header && len >= url->auth_header_len && strncasecmp(ptr, url->auth_header, url->auth_header_len) == 0)
L14: if (url->timelimit_header && len > url->timelimit_header_len && strncasecmp(ptr, url->timelimit_header, url->timelimit_header_len) == 0) {
L15: const char *input = ptr;
L18: if (len >= 2 && input[len - 2] == '\r' && input[len - 1] == '\n') {
L19: input += url->timelimit_header_len;
L21: if (sscanf(input, ""%u\r\n"", &limit) == 1) {
L22: client->con->discon_time = time(NULL) + limit;
L23: } else {
L24: ICECAST_LOG_ERROR(""Auth backend returned invalid timeline header: Can not parse limit"");
L26: } else {
L27: ICECAST_LOG_ERROR(""Auth backend returned invalid timelimit header."");
L31: if (len > 24 && strncasecmp(ptr, ""icecast-auth-message: "", 22) == 0) {
L32: const char *input = ptr;
L33: size_t copy_len = len - 24 + 1; /* length of string plus \0-termination */
L35: if (copy_len > sizeof(url->errormsg)) {
L36: copy_len = sizeof(url->errormsg);
L39: if (len >= 2 && input[len - 2] == '\r' && input[len - 1] == '\n') {
L40: input += 22;","--- vuln 212339
+++ fixed 457772
@@ -2,31 +2,49 @@
 {
     auth_client *auth_user = stream;
-    size_t bytes = size * nmemb;
+    size_t len = size * nmemb;
     client_t *client = auth_user->client;
 
-    if (client)
-    {
+    if (client) {
         auth_t *auth = client->auth;
         auth_url *url = auth->state;
-        if (strncasecmp (ptr, url->auth_header, url->auth_header_len) == 0)
+
+        if (url->auth_header && len >= url->auth_header_len && strncasecmp(ptr, url->auth_header, url->auth_header_len) == 0)
             client->authenticated = 1;
-        if (strncasecmp (ptr, url->timelimit_header, url->timelimit_header_len) == 0)
-        {
+
+        if (url->timelimit_header && len > url->timelimit_header_len && strncasecmp(ptr, url->timelimit_header, url->timelimit_header_len) == 0) {
+            const char *input = ptr;
             unsigned int limit = 0;
-            sscanf ((char *)ptr+url->timelimit_header_len, ""%u\r\n"", &limit);
-            client->con->discon_time = time(NULL) + limit;
+
+            if (len >= 2 && input[len - 2] == '\r' && input[len - 1] == '\n') {
+                input += url->timelimit_header_len;
+
+                if (sscanf(input, ""%u\r\n"", &limit) == 1) {
+                    client->con->discon_time = time(NULL) + limit;
+                } else {
+                    ICECAST_LOG_ERROR(""Auth backend returned invalid timeline header: Can not parse limit"");
+                }
+            } else {
+                ICECAST_LOG_ERROR(""Auth backend returned invalid timelimit header."");
+            }
         }
-        if (strncasecmp (ptr, ""icecast-auth-message: "", 22) == 0)
-        {
-            char *eol;
-            snprintf (url->errormsg, sizeof (url->errormsg), ""%s"", (char*)ptr+22);
-            eol = strchr (url->errormsg, '\r');
-            if (eol == NULL)
-                eol = strchr (url->errormsg, '\n');
-            if (eol)
-                *eol = '\0';
+
+        if (len > 24 && strncasecmp(ptr, ""icecast-auth-message: "", 22) == 0) {
+            const char *input = ptr;
+            size_t copy_len = len - 24 + 1; /* length of string plus \0-termination */
+
+            if (copy_len > sizeof(url->errormsg)) {
+                copy_len = sizeof(url->errormsg);
+            }
+
+            if (len >= 2 && input[len - 2] == '\r' && input[len - 1] == '\n') {
+                input += 22;
+                memcpy(url->errormsg, input, copy_len);
+                url->errormsg[copy_len-1] = 0;
+            } else {
+                ICECAST_LOG_ERROR(""Auth backend returned invalid message header."");
+            }
         }
     }
 
-    return bytes;
+    return len;
 }",1,CWE-362,linux,1|1|1|1|1|1,"size_t bytes = size * nmemb;
if (client)
{
if (strncasecmp (ptr, url->auth_header, url->auth_header_len) == 0)
if (strncasecmp (ptr, url->timelimit_header, url->timelimit_header_len) == 0)
{
sscanf ((char *)ptr+url->timelimit_header_len, ""%u\r\n"", &limit);
client->con->discon_time = time(NULL) + limit;
if (strncasecmp (ptr, ""icecast-auth-message: "", 22) == 0)
{
char *eol;
snprintf (url->errormsg, sizeof (url->errormsg), ""%s"", (char*)ptr+22);
eol = strchr (url->errormsg, '\r');
if (eol == NULL)
eol = strchr (url->errormsg, '\n');
if (eol)
*eol = '\0';
return bytes;"
459524,212436,0,linux,CWE-787,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,2,1,540,23,0.8965661525726318,vulnerable,"u64 elem_size = sizeof(struct stack_map_bucket) +
(u64)smap->map.value_size;",0.086957,"L3: u64 elem_size = sizeof(struct stack_map_bucket) +
L4: (u64)smap->map.value_size;","--- vuln 212436
+++ fixed 459524
@@ -1,5 +1,6 @@
 static int prealloc_elems_and_freelist(struct bpf_stack_map *smap)
 {
-	u32 elem_size = sizeof(struct stack_map_bucket) + smap->map.value_size;
+	u64 elem_size = sizeof(struct stack_map_bucket) +
+			(u64)smap->map.value_size;
 	int err;
 ",0,CWE-362,linux,1|1|1|1|1|1,u32 elem_size = sizeof(struct stack_map_bucket) + smap->map.value_size;
462278,212818,0,pjproject,CWE-191,target0_all_wrong_hard_negative,bounds_size,bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,2,1,792,31,0.025654613971710205,vulnerable,"/* Make sure the length is never negative */
if (value.slen < 0)
value.slen = 0;",0.064516,"L21: if (value.slen < 0)
L22: value.slen = 0;","--- vuln 212818
+++ fixed 462278
@@ -18,4 +18,7 @@
     value.ptr = ((char*)buf + ATTR_HDR_LEN + 4);
     value.slen = attr->hdr.length - 4;
+    /* Make sure the length is never negative */
+    if (value.slen < 0)
+    	value.slen = 0;
 
     /* Copy the string to the attribute */",1,CWE-190,haproxy,1|1|1|1|1|1,
462395,212829,0,php-src,CWE-476,target0_all_wrong_hard_negative,other,other,added_guard,1,0,0,0,5,1,3878,140,-0.9154132008552551,fixed,"if (new_str) {
Z_STRVAL_P(ent1->data) = new_str;
Z_STRLEN_P(ent1->data) = new_len;
} else {
ZVAL_EMPTY_STRING(ent1->data);
}",0.035714,"L40: if (new_str) {
L41: Z_STRVAL_P(ent1->data) = new_str;
L42: Z_STRLEN_P(ent1->data) = new_len;
L43: } else {
L44: ZVAL_EMPTY_STRING(ent1->data);","--- vuln 212829
+++ fixed 462395
@@ -38,6 +38,10 @@
 			new_str = php_base64_decode(Z_STRVAL_P(ent1->data), Z_STRLEN_P(ent1->data), &new_len);
 			STR_FREE(Z_STRVAL_P(ent1->data));
-			Z_STRVAL_P(ent1->data) = new_str;
-			Z_STRLEN_P(ent1->data) = new_len;
+			if (new_str) {
+				Z_STRVAL_P(ent1->data) = new_str;
+				Z_STRLEN_P(ent1->data) = new_len;
+			} else {
+				ZVAL_EMPTY_STRING(ent1->data);
+			}
 		}
 ",0,CWE-189,linux,1|1|1|1|1|1,"Z_STRVAL_P(ent1->data) = new_str;
Z_STRLEN_P(ent1->data) = new_len;"
462409,212834,0,rsyslog,CWE-190,target0_all_wrong_hard_negative,bounds_size,bounds_size|error_handling,added_guard|added_error_handling|bounds_or_shape_repair,1,1,0,0,11,4,4889,134,0.9177868962287903,vulnerable,"if(pThis->iOctetsRemain <= 200000000) {
pThis->iOctetsRemain = pThis->iOctetsRemain * 10 + c - '0';
} else {
errmsg.LogError(0, NO_ERRCODE, ""Framing Error in received TCP message: ""
""frame too large (at least %d%c), change to octet stuffing"",
pThis->iOctetsRemain, c);
pThis->eFraming = TCP_FRAMING_OCTET_STUFFING;
pThis->inputState = eInMsg;
}
*(pThis->pMsg + pThis->iMsg++) = c;
pThis->eFraming = TCP_FRAMING_OCTET_STUFFING;
pThis->iMsg = 0;",0.08209,"L33: if(pThis->iOctetsRemain <= 200000000) {
L34: pThis->iOctetsRemain = pThis->iOctetsRemain * 10 + c - '0';
L35: } else {
L36: errmsg.LogError(0, NO_ERRCODE, ""Framing Error in received TCP message: ""
L37: ""frame too large (at least %d%c), change to octet stuffing"",
L38: pThis->iOctetsRemain, c);
L39: pThis->eFraming = TCP_FRAMING_OCTET_STUFFING;
L40: pThis->inputState = eInMsg;
L42: *(pThis->pMsg + pThis->iMsg++) = c;
L53: pThis->eFraming = TCP_FRAMING_OCTET_STUFFING;
L64: pThis->iMsg = 0;","--- vuln 212834
+++ fixed 462409
@@ -31,5 +31,14 @@
 	if(pThis->inputState == eInOctetCnt) {
 		if(isdigit(c)) {
-			pThis->iOctetsRemain = pThis->iOctetsRemain * 10 + c - '0';
+			if(pThis->iOctetsRemain <= 200000000) {
+				pThis->iOctetsRemain = pThis->iOctetsRemain * 10 + c - '0';
+			} else {
+				errmsg.LogError(0, NO_ERRCODE, ""Framing Error in received TCP message: ""
+						""frame too large (at least %d%c), change to octet stuffing"",
+						pThis->iOctetsRemain, c);
+				pThis->eFraming = TCP_FRAMING_OCTET_STUFFING;
+				pThis->inputState = eInMsg;
+			}
+			*(pThis->pMsg + pThis->iMsg++) = c;
 		} else { /* done with the octet count, so this must be the SP terminator */
 			DBGPRINTF(""TCP Message with octet-counter, size %d.\n"", pThis->iOctetsRemain);
@@ -40,7 +49,7 @@
 			if(pThis->iOctetsRemain < 1) {
 				/* TODO: handle the case where the octet count is 0! */
-				DBGPRINTF(""Framing Error: invalid octet count\n"");
 				errmsg.LogError(0, NO_ERRCODE, ""Framing Error in received TCP message: ""
 					    ""invalid octet count %d."", pThis->iOctetsRemain);
+				pThis->eFraming = TCP_FRAMING_OCTET_STUFFING;
 			} else if(pThis->iOctetsRemain > iMaxLine) {
 				/* while we can not do anything against it, we can at least log an indication
@@ -53,4 +62,5 @@
 			}
 			pThis->inputState = eInMsg;
+			pThis->iMsg = 0;
 		}
 	} else {",1,CWE-772,rsyslog,1|1|1|1|1|1,"pThis->iOctetsRemain = pThis->iOctetsRemain * 10 + c - '0';
DBGPRINTF(""Framing Error: invalid octet count\n"");"
462566,212871,0,newsbeuter,CWE-787,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,4,2,1406,36,-0.9140201807022095,fixed,"std::string cmdline = strprintf::fmt(""%s '%s' '%s' '%s' '%s'"",
utils::replace_all(title,""'"", ""%27""),
utils::replace_all(description,""'"", ""%27""),
utils::replace_all(feed_title,""'"", ""%27""));",0.111111,"L10: std::string cmdline = strprintf::fmt(""%s '%s' '%s' '%s' '%s'"",
L13: utils::replace_all(title,""'"", ""%27""),
L14: utils::replace_all(description,""'"", ""%27""),
L15: utils::replace_all(feed_title,""'"", ""%27""));","--- vuln 212871
+++ fixed 462566
@@ -8,10 +8,10 @@
 	bool is_interactive = cfg.get_configvalue_as_bool(""bookmark-interactive"");
 	if (bookmark_cmd.length() > 0) {
-		std::string cmdline = strprintf::fmt(""%s '%s' %s %s %s"",
+		std::string cmdline = strprintf::fmt(""%s '%s' '%s' '%s' '%s'"",
 		                                       bookmark_cmd,
 		                                       utils::replace_all(url,""'"", ""%27""),
-		                                       quote_empty(stfl::quote(title)),
-		                                       quote_empty(stfl::quote(description)),
-		                                       quote_empty(stfl::quote(feed_title)));
+		                                       utils::replace_all(title,""'"", ""%27""),
+		                                       utils::replace_all(description,""'"", ""%27""),
+		                                       utils::replace_all(feed_title,""'"", ""%27""));
 
 		LOG(level::DEBUG, ""controller::bookmark: cmd = %s"", cmdline);",0,CWE-362,linux,1|1|1|1|1|1,"std::string cmdline = strprintf::fmt(""%s '%s' %s %s %s"",
quote_empty(stfl::quote(title)),
quote_empty(stfl::quote(description)),
quote_empty(stfl::quote(feed_title)));"
463476,212955,0,linux,CWE-476,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,5,1,2008,91,-0.9099299907684326,fixed,"del_timer_sync(&ax25->timer);
del_timer_sync(&ax25->t1timer);
del_timer_sync(&ax25->t2timer);
del_timer_sync(&ax25->t3timer);
del_timer_sync(&ax25->idletimer);",0.054945,"L77: del_timer_sync(&ax25->timer);
L78: del_timer_sync(&ax25->t1timer);
L79: del_timer_sync(&ax25->t2timer);
L80: del_timer_sync(&ax25->t3timer);
L81: del_timer_sync(&ax25->idletimer);","--- vuln 212955
+++ fixed 463476
@@ -75,4 +75,9 @@
 	}
 	if (ax25_dev) {
+		del_timer_sync(&ax25->timer);
+		del_timer_sync(&ax25->t1timer);
+		del_timer_sync(&ax25->t2timer);
+		del_timer_sync(&ax25->t3timer);
+		del_timer_sync(&ax25->idletimer);
 		dev_put_track(ax25_dev->dev, &ax25_dev->dev_tracker);
 		ax25_dev_put(ax25_dev);",0,CWE-20,openssh-portable,1|1|1|1|1|1,
464942,213037,0,php-src,CWE-125,target0_all_wrong_hard_negative,bounds_size,bounds_size,added_guard|bounds_or_shape_repair,1,0,0,0,1,1,2059,84,-0.9166176319122314,fixed,"if (w <= 0 && is_in_cp950_pua(c1, c)) {",0.011905,"L45: if (w <= 0 && is_in_cp950_pua(c1, c)) {","--- vuln 213037
+++ fixed 464942
@@ -43,9 +43,5 @@
 			if (filter->from->no_encoding == mbfl_no_encoding_cp950) {
 				/* PUA for CP950 */
-				if (w <= 0 &&
-					(((c1 >= 0xfa && c1 <= 0xfe) || (c1 >= 0x8e && c1 <= 0xa0) ||
-					  (c1 >= 0x81 && c1 <= 0x8d) ||(c1 >= 0xc7 && c1 <= 0xc8))
-					 && ((c > 0x39 && c < 0x7f) || (c > 0xa0 && c < 0xff))) ||
-					((c1 == 0xc6) && (c > 0xa0 && c < 0xff))) {
+				if (w <= 0 && is_in_cp950_pua(c1, c)) {
 					c2 = c1 << 8 | c;
 					for (k = 0; k < sizeof(cp950_pua_tbl)/(sizeof(unsigned short)*4); k++) {",1,CWE-189,linux,1|1|1|1|1|1,"if (w <= 0 &&
(((c1 >= 0xfa && c1 <= 0xfe) || (c1 >= 0x8e && c1 <= 0xa0) ||
(c1 >= 0x81 && c1 <= 0x8d) ||(c1 >= 0xc7 && c1 <= 0xc8))
&& ((c > 0x39 && c < 0x7f) || (c > 0xa0 && c < 0xff))) ||
((c1 == 0xc6) && (c > 0xa0 && c < 0xff))) {"
465854,213075,0,linux,CWE-416,target0_all_wrong_hard_negative,other,other,weak_or_unknown,0,0,0,0,1,1,369,16,0.8968337774276733,vulnerable,nci_unregister_device(ndev);,0.0625,L5: nci_unregister_device(ndev);,"--- vuln 213075
+++ fixed 465854
@@ -3,4 +3,5 @@
 	struct nci_dev *ndev = priv->ndev;
 
+	nci_unregister_device(ndev);
 	if (priv->ndev->nfc_dev->fw_download_in_progress)
 		nfcmrvl_fw_dnld_abort(priv);
@@ -11,5 +12,4 @@
 		gpio_free(priv->config.reset_n_io);
 
-	nci_unregister_device(ndev);
 	nci_free_device(ndev);
 	kfree(priv);",0,CWE-787,linux,1|1|1|1|1|1,nci_unregister_device(ndev);
474462,214003,0,libvncserver,CWE-787,target0_all_wrong_hard_negative,null_check,null_check|parser_input,added_guard,1,0,0,0,1,1,836,36,-0.003950238227844238,fixed,"if (hdr.nSubrects > RFB_BUFFER_SIZE / (4 + (BPP / 8)) || !ReadFromRFBServer(client, client->buffer, hdr.nSubrects * (4 + (BPP / 8))))",0.027778,"L19: if (hdr.nSubrects > RFB_BUFFER_SIZE / (4 + (BPP / 8)) || !ReadFromRFBServer(client, client->buffer, hdr.nSubrects * (4 + (BPP / 8))))","--- vuln 214003
+++ fixed 474462
@@ -17,5 +17,5 @@
     client->GotFillRect(client, rx, ry, rw, rh, pix);
 
-    if (hdr.nSubrects * (4 + (BPP / 8)) > RFB_BUFFER_SIZE || !ReadFromRFBServer(client, client->buffer, hdr.nSubrects * (4 + (BPP / 8))))
+    if (hdr.nSubrects > RFB_BUFFER_SIZE / (4 + (BPP / 8)) || !ReadFromRFBServer(client, client->buffer, hdr.nSubrects * (4 + (BPP / 8))))
 	return FALSE;
 ",0,CWE-119,php-src,1|1|1|1|1|1,"if (hdr.nSubrects * (4 + (BPP / 8)) > RFB_BUFFER_SIZE || !ReadFromRFBServer(client, client->buffer, hdr.nSubrects * (4 + (BPP / 8))))"
