sample_key,idx,project,commit_id,target,cwe,cve,func_hash,file_name,label_changed_line_count,char_len,token_len_approx,line_count,macro_count,preproc_count,call_count,unique_call_count,loop_count,cond_count,ptr_count,memory_api_count,string_api_count,bounds_keyword_count,error_handling_keyword_count,lifecycle_keyword_count,null_keyword_count,zero_shot_pred,zero_shot_correct,zero_shot_prompt_mode,zero_shot_prompt_tokens,zero_shot_completion_tokens,zero_shot_total_tokens,zero_shot_message_chars,author_no_yes_pred,author_no_yes_correct,author_no_yes_prompt_mode,author_no_yes_prompt_tokens,author_no_yes_completion_tokens,author_no_yes_total_tokens,author_no_yes_message_chars,yes_only_pred,yes_only_correct,yes_only_prompt_mode,yes_only_prompt_tokens,yes_only_completion_tokens,yes_only_total_tokens,yes_only_message_chars,no_only_pred,no_only_correct,no_only_prompt_mode,no_only_prompt_tokens,no_only_completion_tokens,no_only_total_tokens,no_only_message_chars,icl_pred,icl_correct,icl_prompt_mode,icl_prompt_tokens,icl_completion_tokens,icl_total_tokens,icl_message_chars,old_rag_pred,old_rag_correct,old_rag_prompt_mode,old_rag_prompt_tokens,old_rag_completion_tokens,old_rag_total_tokens,old_rag_message_chars,positive_weighted_rag_pred,positive_weighted_rag_correct,positive_weighted_rag_prompt_mode,positive_weighted_rag_prompt_tokens,positive_weighted_rag_completion_tokens,positive_weighted_rag_total_tokens,positive_weighted_rag_message_chars,balanced_grouped_no_label_bc_pred,balanced_grouped_no_label_bc_correct,balanced_grouped_no_label_bc_prompt_mode,balanced_grouped_no_label_bc_prompt_tokens,balanced_grouped_no_label_bc_completion_tokens,balanced_grouped_no_label_bc_total_tokens,balanced_grouped_no_label_bc_message_chars,retrieval_query_idx,retrieval_query_func_id,retrieval_func_char_len,retrieval_func_line_count,retrieval_num_selected_query_chunks,retrieval_num_index_matches,retrieval_top1_score,retrieval_top2_score,retrieval_score_gap_top1_top2,retrieval_mean_match_score,retrieval_top_pos_score_max,retrieval_top_neg_score_max,retrieval_pos_neg_margin_max,retrieval_pos_neg_margin_mean,retrieval_positive_evidence_count,retrieval_negative_evidence_count,retrieval_unknown_evidence_count,retrieval_top1_evidence_role,retrieval_top1_evidence_polarity,retrieval_top1_polarity_agrees_target,retrieval_same_project_match_count,retrieval_same_cwe_match_count,retrieval_role_count_vulnerable_changed,retrieval_role_count_fixed_changed,retrieval_role_count_safe_background,retrieval_role_count_vulnerable_context,retrieval_role_count_unknown,method_known_pred_count,method_yes_count,method_no_count,method_yes_rate,method_disagree,method_pred_entropy
idx:204814,204814,linux,efe4186e6a1b54bf38b9e05450d43b0da1fd7739,1,CWE-703,CVE-2022-1198,162259032331314568256565537664821735227,None,1,827,199,35,0,0,12,10,1,2,31,3,0,0,3,2,1,1,1,,,,,1163,1,1,,,,,2817,1,1,,,,,1822,1,1,,,,,2158,0,0,,,,,4911,1,1,,1018,2,1020,4383,0,0,rag_inline_function_label,1158,2,1160,5023,1,1,baseline_compatible_grouped_no_label,1210,4,1214,4607,204814,204814,827,35,2,21,0.9575507640838623,0.9565483927726746,0.0010023713111877441,0.9467466785794213,0.9575507640838623,0.9523452520370483,0.005205512046813965,0.0016180872917175293,10,10,1,vulnerable_changed,1,yes,21,0,10,6,4,1,0,8,6,2,0.75,1,0.8112781244591328
idx:365760,365760,linux,efe4186e6a1b54bf38b9e05450d43b0da1fd7739,0,CWE-703,CVE-2022-1198,179190846282520948095757872677047237728,None,1,827,199,35,0,0,12,10,1,2,31,3,0,0,3,2,1,1,0,,,,,1163,1,0,,,,,2817,1,0,,,,,1822,1,0,,,,,2158,0,1,,,,,4911,1,0,,1018,1,1019,4383,0,1,rag_inline_function_label,1158,2,1160,5023,1,0,baseline_compatible_grouped_no_label,1219,1,1220,4622,365760,365760,827,35,2,21,0.9579364061355591,0.9575507640838623,0.00038564205169677734,0.9518608365740094,0.9579364061355591,0.9525177478790283,0.005418658256530762,0.005312085151672363,10,10,1,vulnerable_changed,1,no,21,0,10,8,2,1,0,8,6,2,0.75,1,0.8112781244591328
idx:204830,204830,linux,427215d85e8d1476da1a86b8d67aceb485eb3631,1,CWE-200,CVE-2021-3732,260474936923487005378622883442342647421,namespace.c,1,422,96,17,0,0,7,7,0,2,12,0,0,0,3,0,0,0,0,,,,,758,0,0,,,,,2412,1,1,,,,,1417,0,0,,,,,1753,0,0,,,,,1618,1,1,,923,1,924,4014,0,0,rag_inline_function_label,1103,2,1105,4621,1,1,baseline_compatible_grouped_no_label,1120,4,1124,4154,204830,204830,422,17,2,24,0.9559057950973511,0.9559057950973511,0.0,0.9498429596424103,0.9549745321273804,0.9559057354927063,-0.0009312033653259277,-0.0009312033653259277,10,10,4,vulnerable_context,,unknown,24,0,10,2,8,4,0,8,3,5,0.375,1,0.954434002924965
idx:366223,366223,linux,427215d85e8d1476da1a86b8d67aceb485eb3631,0,CWE-200,CVE-2021-3732,181653158150363696384647639482948263222,namespace.c,10,637,144,30,0,0,12,11,0,4,16,0,0,0,10,0,0,0,1,,,,,973,0,1,,,,,2627,0,1,,,,,1632,0,1,,,,,1968,0,1,,,,,1833,1,0,,961,1,962,4131,0,1,rag_inline_function_label,1141,2,1143,4839,1,0,baseline_compatible_grouped_no_label,1161,4,1165,4305,366223,366223,637,30,2,23,0.9595882892608643,0.9595882892608643,0.0,0.9477827315745146,0.9576914310455322,0.9595882892608643,-0.0010012984275817871,-0.0014490783214569092,10,10,3,safe_background,0,yes,23,0,10,2,8,3,0,8,2,6,0.25,1,0.8112781244591328
idx:205630,205630,linux,32452a3eb8b64e01e2be717f518c0be046975b9d,1,CWE-94,CVE-2022-29968,85149610434779656690730201934331639704,io_uring.c,1,1193,282,42,0,0,8,7,1,9,37,0,0,0,5,0,0,0,0,,,,,1529,0,0,,,,,3183,0,0,,,,,2188,0,0,,,,,2524,0,0,,,,,11076,0,0,,1244,1,1245,4812,0,0,rag_inline_function_label,1413,2,1415,5549,0,0,baseline_compatible_grouped_no_label,1526,1,1527,5308,205630,205630,1193,42,2,22,0.9554912447929382,0.9532902240753174,0.0022010207176208496,0.9491595246575095,0.9554912447929382,0.9532088041305542,0.0026851892471313477,0.0024838149547576904,10,10,2,vulnerable_changed,1,yes,20,0,10,2,8,2,0,8,0,8,0.0,0,0.0
idx:369215,369215,linux,32452a3eb8b64e01e2be717f518c0be046975b9d,0,CWE-94,CVE-2022-29968,263180021211529326245362863666357731272,io_uring.c,1,1218,288,43,0,0,8,7,1,9,38,0,0,0,7,0,1,0,1,,,,,1554,0,1,,,,,3208,0,1,,,,,2213,0,1,,,,,2549,0,1,,,,,11101,0,1,,1285,1,1286,4947,0,1,rag_inline_function_label,1441,1,1442,5535,0,1,baseline_compatible_grouped_no_label,1536,1,1537,5333,369215,369215,1218,43,2,22,0.9554912447929382,0.9532902240753174,0.0022010207176208496,0.9491595273668115,0.9554912447929382,0.9532088041305542,0.0026851892471313477,0.0024838149547576904,10,10,2,vulnerable_changed,1,no,20,0,10,2,8,2,0,8,0,8,0.0,0,0.0
idx:205734,205734,rizin,38d8006cd609ac75de82b705891d3508d2c218d5,1,CWE-787,CVE-2022-36040,339221193473342829219562491579233996408,marshal.c,8,1196,355,65,0,0,20,9,0,12,21,3,0,5,34,1,9,1,1,,,,,1532,1,1,,,,,3186,1,1,,,,,2191,1,1,,,,,2527,1,1,,,,,4136,1,1,,1198,1,1199,4551,1,1,rag_inline_function_label,1371,2,1373,5192,1,1,baseline_compatible_grouped_no_label,1551,3,1554,4798,205734,205734,1196,65,2,22,0.9506011009216309,0.9496074318885803,0.0009936690330505371,0.9423577812584963,0.9485809803009033,0.9506011009216309,-0.002020120620727539,-0.002363234758377075,8,10,4,fixed_changed,0,no,0,0,8,3,7,4,0,8,8,0,1.0,0,0.0
idx:371185,371185,rizin,38d8006cd609ac75de82b705891d3508d2c218d5,0,CWE-787,CVE-2022-36040,99548148027118090642314481180057035575,marshal.c,5,1209,360,63,0,0,22,10,0,12,21,3,0,0,34,1,9,1,0,,,,,1545,1,0,,,,,3199,1,0,,,,,2204,1,0,,,,,2540,1,0,,,,,4149,1,0,,1255,1,1256,4691,1,0,rag_inline_function_label,1474,1,1475,5302,1,0,baseline_compatible_grouped_no_label,1379,11,1390,4594,371185,371185,1209,63,2,23,0.9508885741233826,0.9497433304786682,0.0011452436447143555,0.9436952212582463,0.9493721127510071,0.9508885741233826,0.0033383965492248535,0.0009109675884246826,10,10,3,fixed_changed,0,yes,1,0,10,4,6,3,0,8,8,0,1.0,0,0.0
idx:205736,205736,linux,775c5033a0d164622d9d10dd0f0a5531639ed3ed,1,CWE-834,CVE-2021-28950,47372311033330775185323042617136550109,fuse_i.h,1,110,25,4,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,,,,,446,0,0,,,,,2100,0,0,,,,,1105,0,0,,,,,1441,0,0,,,,,2325,0,0,,815,1,816,3677,0,0,rag_inline_function_label,897,2,899,4061,0,0,baseline_compatible_grouped_no_label,861,9,870,3446,205736,205736,110,4,2,22,0.933734118938446,0.933734118938446,0.0,0.9287795641205527,0.9309535026550293,0.933734118938446,-0.002780616283416748,-0.002780616283416748,10,10,2,fixed_changed,0,no,20,0,10,8,2,2,0,8,0,8,0.0,0,0.0
idx:371226,371226,linux,775c5033a0d164622d9d10dd0f0a5531639ed3ed,0,CWE-834,CVE-2021-28950,322879755488186541223674702992331788623,fuse_i.h,1,137,30,5,0,0,4,4,0,0,3,0,0,0,0,0,0,0,1,,,,,473,0,1,,,,,2127,0,1,,,,,1132,0,1,,,,,1468,0,1,,,,,1901,0,1,,832,2,834,3742,0,1,rag_inline_function_label,907,2,909,4114,0,1,baseline_compatible_grouped_no_label,919,10,929,3633,371226,371226,137,5,2,22,0.9438539147377014,0.9438539147377014,0.0,0.932941198348999,0.9295655488967896,0.936545729637146,-0.006980180740356445,-0.006980180740356445,10,10,2,vulnerable_context,,unknown,22,0,10,6,4,2,0,8,0,8,0.0,0,0.0
idx:205806,205806,Singular,5f28fbf066626fa9c4a8f0e6408c0bb362fb386c,1,CWE-269,CVE-2022-40299,10048081884359234906707051996001966428,None,10,1794,504,88,0,0,43,24,0,15,18,0,6,4,20,1,9,1,1,,,,,2130,1,1,,,,,3784,1,1,,,,,2789,1,1,,,,,3125,1,1,,,,,13110,1,1,,1415,1,1416,5573,1,1,rag_inline_function_label,1456,1,1457,5877,1,1,baseline_compatible_grouped_no_label,1297,4,1301,4806,205806,205806,1794,88,2,21,0.9384090900421143,0.9371818900108337,0.0012272000312805176,0.9265830601964679,0.9384090900421143,0.9371818900108337,0.006890654563903809,0.004058927297592163,10,10,1,vulnerable_changed,1,yes,0,0,10,3,7,1,0,8,8,0,1.0,0,0.0
idx:372352,372352,Singular,5f28fbf066626fa9c4a8f0e6408c0bb362fb386c,0,CWE-269,CVE-2022-40299,297505880534279409095461525065078196664,None,9,1744,488,87,0,0,41,25,0,15,18,0,5,4,18,4,8,1,0,,,,,2080,1,0,,,,,3734,1,0,,,,,2739,1,0,,,,,3075,1,0,,,,,13060,1,0,,1332,2,1334,5309,1,0,rag_inline_function_label,1474,2,1476,5971,1,0,baseline_compatible_grouped_no_label,1405,3,1408,5082,372352,372352,1744,87,2,23,0.9242751598358154,0.9242751598358154,0.0,0.9189323083214138,0.9238684177398682,0.9242751598358154,0.00023287534713745117,-8.693337440490723e-05,10,10,3,safe_background,0,yes,0,0,10,2,8,3,0,8,8,0,1.0,0,0.0
idx:205823,205823,ovs,803ed12e31b0377c37d7aa8c94b3b92f2081e349,1,CWE-401,CVE-2021-3905,268719993787134993398351954055334505161,ipf.c,1,991,165,25,0,0,13,11,0,3,13,0,0,1,0,0,0,0,0,,,,,1327,0,0,,,,,2981,1,1,,,,,1986,1,1,,,,,2322,0,0,,,,,4208,0,0,,1107,1,1108,4735,0,0,rag_inline_function_label,1245,2,1247,5230,0,0,baseline_compatible_grouped_no_label,1163,1,1164,4404,205823,205823,991,25,2,24,0.9436839818954468,0.9436839818954468,0.0,0.9346687644720078,0.9343116879463196,0.9358707666397095,-0.0015590786933898926,-0.0015590786933898926,10,10,4,vulnerable_context,,unknown,0,0,10,0,10,4,0,8,2,6,0.25,1,0.8112781244591328
idx:373535,373535,ovs,803ed12e31b0377c37d7aa8c94b3b92f2081e349,0,CWE-401,CVE-2021-3905,120994420466199339145680136614353279460,ipf.c,2,1051,173,27,0,0,14,12,0,4,13,0,0,1,0,0,0,1,0,,,,,1387,0,1,,,,,3041,0,1,,,,,2046,0,1,,,,,2382,1,0,,,,,4268,0,1,,1097,2,1099,4733,0,1,rag_inline_function_label,1315,1,1316,5486,1,0,baseline_compatible_grouped_no_label,1173,1,1174,4464,373535,373535,1051,27,2,24,0.9436839818954468,0.9436839818954468,0.0,0.9346687644720078,0.9343116879463196,0.9358707666397095,-0.0015590786933898926,-0.0015590786933898926,10,10,4,vulnerable_context,,unknown,0,0,10,0,10,4,0,8,3,5,0.375,1,0.954434002924965
idx:206025,206025,evolution-data-server,5d8b92c622f6927b253762ff9310479dd3ac627d,1,CWE-200,CVE-2013-4166,52853002144529989504123015024381136054,None,1,295,58,11,0,0,4,4,0,2,9,0,0,0,1,0,0,0,0,,,,,631,0,0,,,,,2285,0,0,,,,,1290,0,0,,,,,1626,0,0,,,,,8733,0,0,,891,2,893,3843,0,0,rag_inline_function_label,1123,1,1124,4665,0,0,baseline_compatible_grouped_no_label,1150,1,1151,4233,206025,206025,295,11,2,21,0.9389800429344177,0.9389800429344177,0.0,0.936528015704382,0.9365767240524292,0.9389800429344177,-0.00047409534454345703,-0.0019257068634033203,5,10,6,safe_background,0,no,0,0,5,2,8,6,0,8,0,8,0.0,0,0.0
idx:376350,376350,evolution-data-server,5d8b92c622f6927b253762ff9310479dd3ac627d,0,CWE-200,CVE-2013-4166,104115978280820788064995186839232167760,None,7,583,124,23,0,0,7,7,0,4,13,0,1,0,5,0,2,0,1,,,,,919,0,1,,,,,2573,0,1,,,,,1578,0,1,,,,,1914,0,1,,,,,3032,0,1,,944,2,946,4059,0,1,rag_inline_function_label,1169,1,1170,4852,0,1,baseline_compatible_grouped_no_label,1247,10,1257,4559,376350,376350,583,23,2,21,0.9496090412139893,0.9481993913650513,0.0014096498489379883,0.9394535280409313,0.9425764679908752,0.9481993913650513,-0.00443500280380249,-0.005028963088989258,6,10,5,vulnerable_context,,unknown,0,0,6,2,8,5,0,8,0,8,0.0,0,0.0
idx:206043,206043,gimp,c57f9dcf1934a9ab0cd67650f2dea18cb0902270,1,CWE-125,CVE-2017-17784,219487381392289910094593757172224969152,file-gbr.c,1,7841,1543,274,0,3,83,33,3,27,72,1,1,14,21,7,1,1,1,,,,,8177,1,1,,,,,9831,1,1,,,,,8836,1,1,,,,,9172,1,1,,,,,26572,1,1,,2774,2,2776,11335,1,1,rag_inline_function_label,2910,2,2912,11941,1,1,baseline_compatible_grouped_no_label,2929,3,2932,11505,206043,206043,7841,274,2,22,0.9845808148384094,0.9815976619720459,0.0029831528663635254,0.9636236916888844,0.9845808148384094,0.979210615158081,0.005370199680328369,0.004315197467803955,9,10,3,vulnerable_changed,1,yes,16,0,9,1,9,3,0,8,8,0,1.0,0,0.0
idx:376678,376678,gimp,c57f9dcf1934a9ab0cd67650f2dea18cb0902270,0,CWE-125,CVE-2017-17784,269327823766609487068724383051357537961,file-gbr.c,2,7880,1553,275,0,3,83,33,3,27,72,1,1,14,21,7,1,1,0,,,,,8216,1,0,,,,,9870,1,0,,,,,8875,1,0,,,,,9211,1,0,,,,,26611,1,0,,2787,1,2788,11374,1,0,rag_inline_function_label,2986,2,2988,12119,1,0,baseline_compatible_grouped_no_label,2861,4,2865,11177,376678,376678,7880,275,2,23,0.9819540977478027,0.9813371300697327,0.0006169676780700684,0.9641071324763091,0.9819540977478027,0.9813371300697327,0.003260195255279541,0.0019385814666748047,10,10,3,vulnerable_changed,1,no,17,0,10,2,8,3,0,8,8,0,1.0,0,0.0
idx:206044,206044,tigervnc,d61a767d6842b530ffb532ddd5a3d233119aad40,1,CWE-672,CVE-2019-15691,266797184622822909427515310440359797331,None,1,2972,764,130,0,3,25,14,14,15,36,0,0,16,4,0,0,1,1,,,,,3308,1,1,,,,,4962,1,1,,,,,3967,1,1,,,,,4303,1,1,,,,,16231,1,1,,1742,2,1744,6658,1,1,rag_inline_function_label,1992,1,1993,7310,1,1,baseline_compatible_grouped_no_label,1816,1,1817,6366,206044,206044,2972,130,2,23,0.9426440596580505,0.9422915577888489,0.00035250186920166016,0.9362278839816218,0.9422915577888489,0.9403527975082397,0.00208204984664917,0.0020104050636291504,10,10,3,vulnerable_context,,unknown,2,0,10,2,8,3,0,8,8,0,1.0,0,0.0
idx:376682,376682,tigervnc,d61a767d6842b530ffb532ddd5a3d233119aad40,0,CWE-672,CVE-2019-15691,147406355021092564490243997240144808169,None,2,3002,773,131,0,3,26,14,14,15,37,0,0,16,6,0,1,1,0,,,,,3338,1,0,,,,,4992,1,0,,,,,3997,1,0,,,,,4333,1,0,,,,,16261,1,0,,1754,2,1756,6688,1,0,rag_inline_function_label,2004,2,2006,7340,1,0,baseline_compatible_grouped_no_label,1828,4,1832,6396,376682,376682,3002,131,2,23,0.9426440596580505,0.9422915577888489,0.00035250186920166016,0.9362278839816218,0.9422915577888489,0.9403527975082397,0.00208204984664917,0.0020104050636291504,10,10,3,vulnerable_context,,unknown,2,0,10,2,8,3,0,8,8,0,1.0,0,0.0
idx:206262,206262,vim,c6fdb15d423df22e1776844811d082322475e48a,1,CWE-787,CVE-2022-2288,61928994098668347793112269457604758897,ex_docmd.c,1,9072,2095,362,0,8,71,32,3,82,191,0,0,3,33,3,11,1,1,,,,,9408,1,1,,,,,11062,1,1,,,,,10067,1,1,,,,,10403,0,0,,,,,64445,1,1,,3817,2,3819,12610,1,1,rag_inline_function_label,3989,2,3991,13251,1,1,baseline_compatible_grouped_no_label,4032,4,4036,12719,206262,206262,9072,362,2,20,0.9511356353759766,0.9468435645103455,0.0042920708656311035,0.9389004409313202,0.9511356353759766,0.9461458325386047,0.0052356719970703125,0.005112737417221069,8,10,2,vulnerable_changed,1,yes,10,0,8,3,7,2,0,8,7,1,0.875,1,0.5435644431995964
idx:379334,379334,vim,c6fdb15d423df22e1776844811d082322475e48a,0,CWE-787,CVE-2022-2288,128847198820720658441664267481456465295,ex_docmd.c,1,9168,2115,364,0,8,71,32,3,83,194,0,0,3,33,3,11,1,0,,,,,9504,1,0,,,,,11158,1,0,,,,,10163,1,0,,,,,10499,0,1,,,,,64541,1,0,,3885,1,3886,12735,1,0,rag_inline_function_label,4013,2,4015,13344,1,0,baseline_compatible_grouped_no_label,4058,5,4063,12815,379334,379334,9168,364,2,20,0.9511356353759766,0.9468435645103455,0.0042920708656311035,0.9389004409313202,0.9511356353759766,0.9461458325386047,0.0052356719970703125,0.005112737417221069,8,10,2,vulnerable_changed,1,no,10,0,8,3,7,2,0,8,7,1,0.875,1,0.5435644431995964
idx:206273,206273,radare2,a7ce29647fcb38386d7439696375e16e093d6acb,1,CWE-416,CVE-2022-1031,336184840247355587470651192558617642560,None,1,5477,1473,177,0,2,54,28,5,57,150,8,8,0,28,8,8,1,1,,,,,5813,1,1,,,,,7467,1,1,,,,,6472,1,1,,,,,6808,1,1,,,,,26021,1,1,,2774,1,2775,9090,0,0,rag_inline_function_label,2979,1,2980,9743,0,0,baseline_compatible_grouped_no_label,3071,2,3073,9465,206273,206273,5477,177,2,23,0.9434003829956055,0.9415917992591858,0.0018085837364196777,0.9342532676199208,0.9415917992591858,0.9391905665397644,0.0028003454208374023,0.0026007890701293945,10,10,3,vulnerable_context,,unknown,2,0,10,3,7,3,0,8,6,2,0.75,1,0.8112781244591328
idx:379671,379671,radare2,a7ce29647fcb38386d7439696375e16e093d6acb,0,CWE-416,CVE-2022-1031,117008167646492270733743639992860727677,None,1,5476,1473,177,0,2,54,28,5,57,150,8,8,0,28,8,8,1,0,,,,,5812,0,1,,,,,7466,1,0,,,,,6471,1,0,,,,,6807,1,0,,,,,26020,1,0,,2774,1,2775,9089,0,1,rag_inline_function_label,2979,1,2980,9742,0,1,baseline_compatible_grouped_no_label,3071,1,3072,9464,379671,379671,5476,177,2,23,0.9434003829956055,0.9415917992591858,0.0018085837364196777,0.9342532676199208,0.9415917992591858,0.9391905665397644,0.0028003454208374023,0.0026007890701293945,10,10,3,vulnerable_context,,unknown,2,0,10,3,7,3,0,8,5,3,0.625,1,0.954434002924965
idx:206417,206417,vim,0971c7a4e537ea120a6bb2195960be8d0815e97b,1,CWE-787,CVE-2022-2207,172194519756788339453675041357999010208,edit.c,1,10082,2212,400,0,29,81,46,6,61,185,5,0,5,22,16,7,0,0,,,,,10418,0,0,,,,,12072,0,0,,,,,11077,0,0,,,,,11413,0,0,,,,,65455,1,1,,3819,1,3820,13561,0,0,rag_inline_function_label,3948,1,3949,14087,0,0,baseline_compatible_grouped_no_label,4013,5,4018,13611,206417,206417,10082,400,2,19,0.9634653329849243,0.9597017765045166,0.003763556480407715,0.952304626766004,0.9634653329849243,0.9593242406845093,0.006507396697998047,0.005324244499206543,8,10,1,vulnerable_changed,1,yes,18,0,8,4,6,1,0,8,1,7,0.125,1,0.5435644431995964
idx:380955,380955,vim,0971c7a4e537ea120a6bb2195960be8d0815e97b,0,CWE-787,CVE-2022-2207,64259932111379563055532506605085485351,edit.c,1,10110,2221,400,0,29,81,46,6,61,188,5,0,5,22,16,7,0,1,,,,,10446,0,1,,,,,12100,0,1,,,,,11105,0,1,,,,,11441,0,1,,,,,65483,0,1,,3829,2,3831,13589,0,1,rag_inline_function_label,3958,2,3960,14115,1,0,baseline_compatible_grouped_no_label,4023,4,4027,13639,380955,380955,10110,400,2,19,0.9634653329849243,0.9597017765045166,0.003763556480407715,0.952304626766004,0.9634653329849243,0.9593242406845093,0.006507396697998047,0.005324244499206543,8,10,1,vulnerable_changed,1,no,18,0,8,4,6,1,0,8,1,7,0.125,1,0.5435644431995964
idx:206555,206555,php-src,cc08cbc84d46933c1e9e0149633f1ed5d19e45e9,1,CWE-119,CVE-2016-8670,44554623121680820346289655905713695377,gd_io_dp.c,1,400,116,24,0,0,2,2,0,3,10,1,0,3,2,0,0,1,1,,,,,736,1,1,,,,,2390,1,1,,,,,1395,1,1,,,,,1731,1,1,,,,,2140,1,1,,930,2,932,3897,0,0,rag_inline_function_label,1061,1,1062,4477,1,1,baseline_compatible_grouped_no_label,984,1,985,3515,206555,206555,400,24,2,22,0.9633285403251648,0.9616156816482544,0.0017128586769104004,0.9409635988148776,0.945647656917572,0.9616156816482544,-0.009549558162689209,-0.013590186834335327,10,10,2,vulnerable_context,,unknown,0,0,10,9,1,2,0,8,7,1,0.875,1,0.5435644431995964
idx:382797,382797,php-src,cc08cbc84d46933c1e9e0149633f1ed5d19e45e9,0,CWE-119,CVE-2016-8670,227798178939410399739015256330671261805,gd_io_dp.c,1,400,116,24,0,0,2,2,0,3,10,1,0,3,2,0,0,1,0,,,,,736,1,0,,,,,2390,0,1,,,,,1395,1,0,,,,,1731,1,0,,,,,2140,1,0,,930,2,932,3897,0,1,rag_inline_function_label,1100,1,1101,4532,1,0,baseline_compatible_grouped_no_label,983,4,987,3530,382797,382797,400,24,2,22,0.9676592946052551,0.9645386934280396,0.003120601177215576,0.9421788399869745,0.9500175714492798,0.9645386934280396,-0.011069297790527344,-0.015591561794281006,10,10,2,vulnerable_context,,unknown,0,0,10,9,1,2,0,8,6,2,0.75,1,0.8112781244591328
idx:206588,206588,php-src,feba44546c27b0158f9ac20e72040a224b918c75,1,CWE-119,CVE-2015-8874,198226344899217828573742271884272950799,None,44,1594,446,84,0,0,9,3,4,14,18,0,0,0,2,0,0,1,1,,,,,1930,1,1,,,,,3584,1,1,,,,,2589,1,1,,,,,2925,1,1,,,,,5916,1,1,,1388,2,1390,5172,1,1,rag_inline_function_label,1426,2,1428,5488,1,1,baseline_compatible_grouped_no_label,1386,4,1390,4748,206588,206588,1594,84,2,21,0.9971367120742798,0.9813364148139954,0.015800297260284424,0.9493309344564166,0.9971367120742798,0.9683724641799927,0.03166073560714722,0.030212491750717163,10,10,1,vulnerable_changed,1,yes,15,0,10,2,8,1,0,8,8,0,1.0,0,0.0
idx:383316,383316,php-src,feba44546c27b0158f9ac20e72040a224b918c75,0,CWE-119,CVE-2015-8874,4519916874419069747672345142292777613,None,43,1467,465,71,0,0,9,3,4,16,22,0,0,0,2,0,0,1,0,,,,,1803,1,0,,,,,3457,1,0,,,,,2462,1,0,,,,,2798,1,0,,,,,5789,1,0,,1429,1,1430,5167,1,0,rag_inline_function_label,1580,2,1582,5724,1,0,baseline_compatible_grouped_no_label,1427,3,1430,4704,383316,383316,1467,71,2,23,0.9939646124839783,0.9836936593055725,0.010270953178405762,0.9664676422658174,0.9939646124839783,0.970207691192627,0.02375692129135132,0.01817724108695984,10,10,3,vulnerable_changed,1,no,23,0,10,0,10,3,0,8,8,0,1.0,0,0.0
idx:206625,206625,raptor,590681e546cd9aa18d57dc2ea1858cb734a3863f,1,CWE-787,CVE-2017-18926,183974089624650942434351568312452779610,raptor_xml_writer.c,1,8295,1343,220,1,1,39,21,8,30,134,1,1,10,25,0,5,1,1,,,,,8631,1,1,,,,,10285,1,1,,,,,9290,1,1,,,,,9626,1,1,,,,,46677,1,1,,2700,1,2701,11948,1,1,rag_inline_function_label,2831,1,2832,12541,1,1,baseline_compatible_grouped_no_label,2962,1,2963,12518,206625,206625,8295,220,2,22,0.9191532731056213,0.919023334980011,0.00012993812561035156,0.9107495519247922,0.9191532731056213,0.9181220531463623,0.0026696324348449707,0.001850426197052002,10,10,2,vulnerable_changed,1,yes,0,0,10,5,5,2,0,8,8,0,1.0,0,0.0
idx:384124,384124,raptor,590681e546cd9aa18d57dc2ea1858cb734a3863f,0,CWE-787,CVE-2017-18926,82963305933956175677502497774267767451,raptor_xml_writer.c,3,8301,1344,221,1,1,39,21,7,31,137,1,1,9,25,0,5,1,0,,,,,8637,1,0,,,,,10291,1,0,,,,,9296,1,0,,,,,9632,1,0,,,,,46683,1,0,,2763,1,2764,12203,1,0,rag_inline_function_label,2833,2,2835,12547,1,0,baseline_compatible_grouped_no_label,2707,4,2711,11533,384124,384124,8301,221,2,20,0.9216328263282776,0.9134813547134399,0.008151471614837646,0.9086019456386566,0.9216328263282776,0.9134813547134399,0.008151471614837646,0.005410522222518921,6,10,4,vulnerable_changed,1,no,0,0,6,1,9,4,0,8,8,0,1.0,0,0.0
idx:206639,206639,linux,e02f0d3970404bfea385b6edb86f2d936db0ea2b,1,CWE-703,CVE-2022-39190,76294390154807140346030498178733770308,nf_tables_api.c,2,1465,319,64,0,0,12,10,0,20,25,0,0,2,15,0,1,1,1,,,,,1801,1,1,,,,,3455,1,1,,,,,2460,1,1,,,,,2796,0,0,,,,,10739,1,1,,1291,2,1293,5209,0,0,rag_inline_function_label,1319,2,1321,5363,1,1,baseline_compatible_grouped_no_label,1477,2,1479,5155,206639,206639,1465,64,2,23,0.9469802379608154,0.9465693235397339,0.00041091442108154297,0.9413024653559146,0.9469802379608154,0.9446760416030884,0.003998160362243652,0.00294572114944458,10,10,3,vulnerable_changed,1,yes,14,0,10,0,10,3,0,8,6,2,0.75,1,0.8112781244591328
