author_no_yes_correct,author_no_yes_pred,best_ensemble_correct,best_ensemble_pred,bounds_keyword_count,char_len,cwe,error_handling_keyword_count,idx,lifecycle_keyword_count,line_count,memory_api_count,null_keyword_count,old_rag_correct,old_rag_pred,patch_contrast_correct,patch_contrast_pred,positive_weighted_rag_correct,positive_weighted_rag_pred,project,retrieval_pos_neg_margin_max,retrieval_top1_score,target,token_len_approx,yes_only_correct,yes_only_pred,zero_shot_correct,zero_shot_pred,base_pred_column,base_pred,repair_verifier_available,repair_verifier_pred,repair_present,repair_type,repair_confidence,repair_evidence,repair_reason,repair_policy_skip_reason,repair_override,repair_applied_pred,repair_applied_correct
0,0,1,1,4,503,CWE-269,2,215073,0,17,0,0,0,0,1,1,1,1,linux,0.0010017156600952148,0.9385315179824829,1,105,0,0,0,0,best_ensemble_pred,1,0,,,,,,,,0,1,1
0,0,0,0,4,9585,CWE-617,12,215103,23,161,0,6,0,0,0,0,0,0,mongo,0.0025929808616638184,0.9216801524162292,1,1687,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
0,0,0,0,0,500,CWE-703,0,215142,0,11,0,0,0,0,0,0,0,0,open62541,-0.006738781929016113,0.9237877130508423,1,73,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
1,1,1,1,12,683,CWE-787,4,215188,0,21,1,0,1,1,1,1,1,1,libmobi,0.002485334873199463,0.9607822895050049,1,148,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,5,6042,CWE-835,3,215262,0,150,0,0,1,1,1,1,1,1,qemu,0.0041037797927856445,0.9557304978370667,1,957,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,31,81477,CWE-120,85,215264,13,1975,4,37,1,1,0,0,1,1,perl5,0.008784592151641846,0.9491892457008362,1,13490,1,1,0,0,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,1,1821,CWE-20,14,215312,0,63,1,1,1,1,1,1,1,1,linux-2.6,0.0008301138877868652,0.9456091523170471,1,381,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,1,751,CWE-189,7,215374,0,39,3,0,1,1,1,1,1,1,linux-2.6,0.00225675106048584,0.965582013130188,1,177,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,2,403,CWE-20,2,215391,0,11,0,0,0,0,0,0,0,0,linux-2.6,-0.00906527042388916,0.9389445781707764,1,64,1,1,0,0,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function sctp_sf_violation_paramlen contains no bounds check, ext4 operations, or any guard resembling the historical repair.","The historical repair adds a bounds/shape guard for ext4 directory entry operations, which is entirely absent and irrelevant to the SCTP violation parameter length target function.",verifier_not_no,0,1,1
1,1,1,1,1,592,CWE-119,9,215399,0,22,0,1,0,0,1,1,1,1,linux-2.6,-0.0019216537475585938,0.9539491534233093,1,131,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains no kmalloc or dynamic memory allocation, and no null-pointer guard on a dereferenced allocation result.","The historical repair adds a null-check guard on a kmalloc return value before dereferencing it, which is a bounds/shape-related memory allocation check; the target function has no such allocation or guard, making the historical evidence irrelevant.",verifier_not_no,0,1,1
1,1,1,1,38,2869,CWE-20,16,215400,0,130,0,3,1,1,1,1,1,1,linux-2.6,0.003719151020050049,0.9416723847389221,1,845,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,Target function hfsplus_block_allocate operates on internal bitmap allocation and lacks any user-input size validation guards akin to the historical aacraid fibsize check.,"The historical repair adds a lower-bound size validation guard for a user-provided fibsize before kmalloc, which is entirely absent and irrelevant to the target's internal bitmap scanning logic.",verifier_not_no,0,1,1
1,1,1,1,0,4759,CWE-189,6,215549,1,189,3,0,1,1,1,1,1,1,gzip,0.014281511306762695,0.9506257772445679,1,1264,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,21,2320,CWE-119,10,215921,0,80,0,1,1,1,0,0,0,0,grep,0.048949480056762695,1.0,1,648,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
0,0,1,1,2,1312,CWE-310,0,215948,0,60,0,0,0,0,0,0,0,0,nettle,0.012684822082519531,0.9552356004714966,1,470,1,1,0,0,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,2,3123,CWE-476,9,216027,0,80,0,0,1,1,1,1,1,1,tar,0.03852343559265137,0.9999997019767761,1,483,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function uses find_next_block() and pointer arithmetic without null checks on the returned block pointer, which is a different null dereference risk than the historical strchr/strstr null checks.","The historical repair adds null checks for strchr/strstr return values, but the target function does not use strchr/strstr in the same way and instead has a different potential null dereference risk with find_next_block(), so the specific historical guard obligation is absent.",verifier_not_no,0,1,1
1,1,1,1,0,1641,CWE-20,16,216126,0,53,0,5,1,1,1,1,1,1,openssl,-0.006928622722625732,0.9454816579818726,1,252,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,0,2415,CWE-399,24,216202,0,89,0,8,1,1,1,1,1,1,libssh,0.005345702171325684,0.9506345987319946,1,466,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,2,2379,CWE-362,13,216515,0,68,1,2,1,1,1,1,1,1,openssl,0.020479679107666016,1.0,1,443,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function operates on tlsext_tick/ticklen without any `if (!s->hit)` guard to protect the session state from being overwritten during renegotiation.,"The historical repair adds an `if (!s->hit)` guard to prevent overwriting session extension data during renegotiation, which is entirely absent in the target function that handles a different extension (tlsext_tick) without that guard.",verifier_not_no,0,1,1
1,1,1,1,0,729,CWE-275,2,216637,0,25,1,0,0,0,0,0,1,1,guile,0.0025672316551208496,0.9394131898880005,1,160,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,8,4342,CWE-20,43,216654,0,109,2,21,0,0,1,1,0,0,core,0.0036500096321105957,0.9382044672966003,1,1059,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,10,2050,CWE-770,15,216701,0,75,0,0,1,1,1,1,1,1,libtiff,0.00103682279586792,0.9422458410263062,1,430,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,12,3458,CWE-327,25,216726,0,108,4,4,1,1,1,1,1,1,openssl,0.004158616065979004,0.9624525904655457,1,641,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,0,1865,CWE-835,6,216767,0,69,0,0,1,1,1,1,1,1,core,0.004619419574737549,0.9443248510360718,1,439,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,7,330,CWE-125,3,216800,0,20,1,0,1,1,1,1,0,0,core,0.004462599754333496,0.9414756894111633,1,97,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target has `if (p + len > end) return 0;` which is a bounds check, but not the same semantic guard as the historical repair.","The historical repair is primarily a bounds/shape check on struct offsets and buffer sizes in exim, which is semantically different from the target's bounds check on raw buffer pointers, so the specific historical repair obligation is absent.",verifier_not_no,0,1,1
0,0,0,0,0,95,CWE-476,1,216812,0,5,0,0,0,0,0,0,0,0,openssl,-0.015267789363861084,0.9228329658508301,1,20,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
1,1,1,1,9,10741,CWE-125,151,216861,2,315,1,34,1,1,0,0,0,0,openssl,0.0076334476470947266,0.9596515893936157,1,1935,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
0,0,0,0,0,3525,CWE-476,8,216903,0,115,0,2,0,0,0,0,0,0,server,0.0030246973037719727,0.9309641122817993,1,623,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
0,0,1,1,0,155,CWE-400,0,216906,0,6,0,0,0,0,0,0,0,0,server,-0.0042198896408081055,0.9256032705307007,1,41,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
0,0,0,0,2,15070,CWE-416,32,216938,8,476,4,5,1,1,0,0,0,0,server,0.011471390724182129,0.9382410049438477,1,2762,0,0,0,0,best_ensemble_pred,0,0,,,,,,,,0,0,0
0,0,1,1,0,1828,CWE-617,12,216945,0,58,2,3,0,0,0,0,0,0,server,0.0012508034706115723,0.929215669631958,1,327,0,0,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,No CRLF parsing or buffer bounds advancement logic exists in the target function; it operates on SQL Item objects and equality predicates.,"The historical repair is a CRLF/buffer-bounds guard in a HTTP cache project that is entirely absent and irrelevant to the target's SQL Item equality logic, and the repair signal is primarily bounds_or_shape_check, so the YES should not be rejected.",verifier_not_no,0,1,1
1,1,1,1,6,402,CWE-416,0,216946,0,13,1,0,1,1,1,1,1,1,server,-0.0029456615447998047,0.9651554822921753,1,105,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,2,5013,CWE-617,1,216965,0,146,1,0,1,1,0,0,0,0,server,0.013579607009887695,0.9319337010383606,1,959,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function is a MySQL/MariaDB multi_update::initialize_tables function and contains no HTTP buffer parsing, vct_iscrlf checks, or reachable-code assertion guards matching the historical Varnish-cache HTTP header parsing repair.","The historical repair is a bounds/shape and null check guard for HTTP CRLF buffer parsing in Varnish-cache, which is entirely absent and irrelevant to the target's SQL multi-update table initialization logic.",verifier_not_no,0,1,1
1,1,1,1,3,1566,CWE-79,2,217176,0,31,0,0,1,1,1,1,1,1,monit,0.001251220703125,0.9579595327377319,1,288,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,3,2024,CWE-59,20,217459,0,59,0,1,1,1,1,1,1,1,JUCE,0.011210799217224121,0.9276260137557983,1,395,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target unconditionally calls File::createSymbolicLink for symbolic link entries without verifying the link target's type or ownership, lacking the multi-condition directory/ownership guard from the historical fix.","The historical repair adds a specific multi-condition guard (checking if a symlink points to a directory and is owned by a legitimate user) before following it, which is entirely absent in the target function that blindly creates symbolic links.",verifier_not_no,0,1,1
1,1,1,1,5,6479,CWE-120,36,217547,3,250,3,1,1,1,1,1,1,1,libMeshb,0.0021393299102783203,0.9492349028587341,1,1840,1,1,1,1,best_ensemble_pred,1,0,,,,,,,,0,1,1
1,1,1,1,15,37504,CWE-125,6,217551,0,1322,2,0,1,1,1,1,1,1,elfspirit,0.0013366937637329102,0.9409846067428589,1,4984,1,1,1,1,best_ensemble_pred,1,1,1,False,added_guard,high,"No equivalent bounds or offset guard exists in the target function; the target directly accesses elf_map using unvalidated offsets from the ELF headers (e.g., ehdr->e_shoff, shdr[i].sh_name).","The historical repair adds a bounds/offset guard for a specific Java attribute parsing loop, which is entirely absent and irrelevant to the target's ELF header parsing logic that lacks any equivalent bounds validation.",verifier_not_no,0,1,1
0,1,0,1,67,28274,CWE-704,42,217569,0,871,0,14,0,1,0,1,0,1,ImageMagick6,-0.0013997554779052734,0.9854605793952942,0,5754,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,1718,CWE-190,7,218785,0,76,0,1,0,1,0,1,0,1,ImageMagick6,0.007056117057800293,0.9854543209075928,0,363,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,6781,CWE-401,4,218852,3,180,1,2,1,0,1,0,1,0,tensorflow,0.0029757022857666016,0.9180470705032349,0,1434,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,1491,CWE-476,4,218933,0,36,0,0,1,0,1,0,1,0,tensorflow,0.0011392831802368164,0.9357309341430664,0,258,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,2,2762,CWE-617,13,219032,1,76,1,0,1,0,0,1,1,0,tensorflow,0.0003197789192199707,0.9544575214385986,0,673,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,466,CWE-476,4,219912,0,14,0,0,0,1,0,1,0,1,gpac,0.002289891242980957,0.9423142075538635,0,116,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The historical repair adds a null check for 'res.fi' in the Linux kernel networking code, while the target function is in the gpac project checking 'hmhd' and 'hmhd->subType' — completely different variables, operations, and codebase.","The historical repair obligation (null-checking res.fi before fib_dump_info) is entirely absent from the target function, which operates on different variables (hmhd) in a different project (gpac).",verifier_not_no,0,1,0
1,0,0,1,4,3008,CWE-617,10,219931,4,80,4,0,1,0,0,1,1,0,tensorflow,0.005847573280334473,0.9384267330169678,0,621,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,9884,CWE-287,47,219947,0,137,0,18,0,1,0,1,0,1,glewlwyd,0.0025119781494140625,0.9502125382423401,0,1609,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,2,5527,CWE-190,0,220021,1,132,0,0,1,0,0,1,0,1,tensorflow,0.0033107399940490723,0.9590068459510803,0,1073,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target checks IsMatrix/IsVector on input_indices/input_values/input_shape, while the repair obligation checks IsScalar on num_rows/num_cols/padding_value tensors before accessing flat<T>()(0).","The target function's shape checks protect different variables (input_indices, input_values, input_shape) and different sinks (matrix/vector access) than the historical repair which guards scalar access on num_rows/num_cols/padding_value tensors, so the specific repair obligation is not present.",verifier_not_no,0,1,0
0,1,0,1,0,1686,CWE-909,21,220100,1,78,1,2,0,1,1,0,1,0,linux,0.0028592944145202637,0.9666721224784851,0,408,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,5125,CWE-401,10,220168,6,104,2,1,0,1,0,1,0,1,tensorflow,0.004166901111602783,0.9367724657058716,0,1067,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,2328,CWE-125,7,220201,0,68,1,3,1,0,1,0,1,0,tensorflow,0.002110421657562256,0.9549214839935303,0,521,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function contains unrelated bounds checks (e.g., `ix >= node_t.args_size()`) for different variables and operations, not the historical `nDim` or `nData` checks.","The historical repair is primarily a bounds/shape check for a different project and API (sqlite R-tree dimensions), and the target function lacks the same semantic guard over the same variables and risky operation.",verifier_not_no,0,1,0
0,1,0,1,11,878,CWE-476,5,220442,0,42,0,0,0,1,0,1,0,1,mruby,0.007182121276855469,0.9425991773605347,0,248,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,4232,CWE-354,2,220449,0,92,0,0,0,1,0,1,0,1,tensorflow,0.0017314553260803223,0.9656845331192017,0,890,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2769,CWE-476,8,220463,0,64,2,0,1,0,1,0,1,0,tensorflow,0.0033898353576660156,0.9284628629684448,0,526,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,6,2361,CWE-787,0,220804,0,61,0,0,0,1,0,1,0,1,tensorflow,0.0031906962394714355,0.9550420045852661,0,467,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2700,CWE-369,2,220841,0,66,0,0,0,1,1,0,1,0,tensorflow,0.00287550687789917,0.947236180305481,0,631,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,1185,CWE-617,11,220909,0,42,0,1,1,0,1,0,1,0,tensorflow,0.007836639881134033,0.9167453646659851,0,296,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,33,16655,CWE-476,21,220924,0,541,17,4,0,1,0,1,0,1,gpac,0.0061896443367004395,0.9643875956535339,0,3694,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,No equivalent NULL-pointer or fork validation guard exists in the target function.,The historical repair adds a specific NULL-pointer/fork validation guard for XFS inode verification which is entirely absent and irrelevant to the target's MPEG video demuxer parsing logic.,verifier_not_no,0,1,0
0,1,0,1,0,1731,CWE-120,5,221079,1,49,0,0,0,1,0,1,0,1,gpac,-0.0004793405532836914,0.9593364000320435,0,412,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,4663,CWE-416,7,221123,3,94,2,1,0,1,0,1,0,1,tensorflow,0.0004781484603881836,0.953524649143219,0,978,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,11,2707,CWE-415,12,221160,0,84,0,4,0,1,0,1,0,1,gpac,0.0035380125045776367,0.9602817296981812,0,650,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1161,CWE-862,1,221413,0,43,0,0,0,1,0,1,1,0,linux,0.005227863788604736,0.9523025155067444,0,278,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,1679,CWE-617,10,221428,0,40,0,4,0,1,1,0,1,0,tensorflow,0.006881415843963623,0.9359503984451294,0,389,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,11,2739,CWE-754,6,221631,0,61,0,0,1,0,1,0,1,0,tensorflow,0.0,0.9504196643829346,0,626,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,0,2034,CWE-843,15,221651,0,64,0,1,1,0,1,0,1,0,hermes,0.006906986236572266,0.9304217100143433,0,346,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,3911,CWE-295,38,221678,1,122,1,12,0,1,0,1,0,1,e2guardian,0.01042938232421875,0.9269136190414429,0,792,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2025,CWE-362,5,222666,0,73,0,0,0,1,0,1,1,0,tmate-ssh-server,0.01491236686706543,0.9530565738677979,0,421,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,14,7585,CWE-125,11,222737,2,231,0,4,0,1,0,1,0,1,pjproject,0.004028499126434326,0.9508480429649353,0,1913,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,4475,CWE-476,19,222739,0,162,4,2,0,1,0,1,0,1,gpac,0.009428143501281738,0.9629817008972168,0,1014,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,The target function does not use strchr/strstr or perform pointer arithmetic on their results; it operates on a GF_BitStream and AVCState structures with different null/dereference risks.,"The historical repair adds null checks for strchr/strstr return values before dereferencing them, but the target function uses entirely different APIs and variables, so the specific repair obligation is absent.",verifier_not_no,0,1,0
1,0,1,0,0,601,CWE-787,4,222906,0,15,0,1,1,0,1,0,1,0,tensorflow,0.0005115270614624023,0.936476469039917,0,118,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,8,2055,CWE-617,3,222925,0,49,0,0,1,0,1,0,1,0,tensorflow,0.002022981643676758,0.9212559461593628,0,442,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,38,8029,CWE-190,52,223089,0,257,4,18,0,1,0,1,0,1,ImageMagick,0.011409521102905273,1.0,0,1847,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,3,22737,CWE-125,23,223368,0,734,0,11,1,0,0,1,1,0,pcre2,0.007847905158996582,0.9262903928756714,0,5051,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,1,4724,CWE-476,17,223728,2,121,0,2,1,0,1,0,1,0,tensorflow,0.00521320104598999,0.9268399477005005,0,940,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3946,CWE-908,5,224153,0,93,2,1,1,0,0,1,1,0,tensorflow,0.0007904767990112305,0.9304990768432617,0,759,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,18,1318,CWE-476,2,224154,0,59,0,0,1,0,0,1,0,1,mruby,0.0025893449783325195,0.9120312929153442,0,357,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,1181,CWE-843,1,224181,1,32,0,1,1,0,0,1,1,0,tensorflow,0.0014670491218566895,0.9479848742485046,0,259,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,8,3896,CWE-125,0,224192,0,178,0,0,0,1,1,0,1,0,mruby,0.0,0.9405497312545776,0,1009,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,1,2571,CWE-787,3,224208,1,62,0,0,0,1,0,1,0,1,uWebSockets,0.005046844482421875,0.9465688467025757,0,468,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,10472,CWE-20,34,224277,1,276,0,5,1,0,1,0,1,0,flatpak,0.006871700286865234,0.9703056216239929,0,2168,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function is a completely different seccomp setup function in flatpak with no kmalloc or fibsize variables, and the historical repair is a lower-bound size check prior to a kernel memory allocation.","The historical repair adds a lower-bound size check for a kernel driver allocation which is entirely absent and irrelevant to the target flatpak seccomp function, and the repair is primarily a bounds/shape check.",verifier_not_no,0,1,0
0,1,0,1,19,11400,CWE-400,33,224281,1,338,8,15,0,1,0,1,0,1,squid,0.0142669677734375,0.9499983787536621,0,1960,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,1840,CWE-415,5,224472,0,84,1,1,0,1,0,1,0,1,gpac,0.005679607391357422,0.9576780796051025,0,596,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,3248,CWE-843,6,224570,0,87,0,1,0,1,0,1,0,1,tensorflow,-3.9458274841308594e-05,0.9754899740219116,0,759,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,0,2479,CWE-415,3,224728,0,76,0,0,0,1,0,1,0,1,gpac,0.005014538764953613,0.955898642539978,0,504,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"The target function iloc_box_read contains no bounds checks on parsed sizes (offset_size, length_size, index_size) against array or buffer limits before using them as bitstream read lengths, nor does it contain any check analogous to poc_cycle_length > GF_ARRAY_LENGTH.","The historical repair adds a bounds check on poc_cycle_length against an array length for an array access sink, but the target function involves entirely different variables and sinks (bitstream reads using parsed size fields) with no equivalent bounds check present.",verifier_not_no,0,1,0
0,1,0,1,14,6906,CWE-190,4,224862,0,131,0,1,1,0,0,1,0,1,tensorflow,0.00843900442123413,0.9523455500602722,0,1241,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,3,7747,CWE-125,1,224891,0,152,0,1,0,1,0,1,0,1,tensorflow,0.004746079444885254,0.9698425531387329,0,1327,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,1,0,0,3627,CWE-276,63,224964,0,96,0,25,1,0,1,0,1,0,flatpak,0.0071863532066345215,0.9340403079986572,0,465,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,27,47132,CWE-522,193,225062,29,1623,8,13,1,0,1,0,1,0,postgres,0.006590843200683594,0.9400221109390259,0,9095,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
1,0,1,0,0,722,CWE-617,5,225086,0,20,0,0,1,0,1,0,1,0,tensorflow,-0.0015153288841247559,0.9336208701133728,0,202,1,0,1,0,best_ensemble_pred,0,0,,,,,,,,0,0,1
0,1,0,1,13,5193,CWE-190,3,225125,0,117,0,0,0,1,0,1,0,1,tensorflow,0.0034638047218322754,0.9594714045524597,0,1001,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,7,1518,CWE-134,1,225383,0,49,1,0,0,1,1,0,0,1,v4l2loopback,0.002740621566772461,0.9611207246780396,0,321,0,1,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,508,CWE-476,5,225473,0,17,0,1,1,0,0,1,1,0,tensorflow,-0.009668111801147461,0.9274637699127197,0,102,1,0,1,0,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,5,318,CWE-190,1,225547,0,10,0,0,1,0,0,1,0,1,tensorflow,-0.002357780933380127,0.931581974029541,0,72,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target computes `sizeof(dummy) + sizeof(dummy.data[0]) * size` without any overflow guard, and the historical repairs add overflow guards for different variables/operations.","The target function lacks any overflow guard for its arithmetic computation, and the historical repairs protect different variables and operations, making the specific repair obligation absent in the target.",verifier_not_no,0,1,0
0,1,0,1,4,263,CWE-190,5,225552,0,8,1,1,0,1,0,1,1,0,tensorflow,-0.0007597804069519043,0.9447267055511475,0,56,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function checks `if (alloc_size <= 0) return NULL;` which is a bounds/shape check on allocation size, not the same semantic guard as `len < sizeof(uint32_t)` protecting a data read.","The historical repair is primarily a bounds/shape check (verifying buffer length before reading), and the target function does not contain the same semantic guard protecting the same risky operation on the same variables.",verifier_not_no,0,1,0
0,1,0,1,9,5009,CWE-369,3,225563,0,121,0,3,0,1,0,1,0,1,tensorflow,-0.0012090802192687988,0.9650185704231262,0,1034,0,1,0,1,best_ensemble_pred,1,1,1,False,bounds_or_shape_check,high,"Target guard: OP_REQUIRES(context, input_size[i] >= pooling_ratio_[i], ...) protecting division; Historical repair: OP_REQUIRES(context, input_indices_in.dim_size(1) == input_shape_in.dim_size(0), ...) protecting sparse tensor reshape.","The historical repair obligation checks the dimension size of sparse input indices against sparse input shape for a reshape operation, which is semantically distinct from the target's check of input dimensions against pooling ratios for a fractional pooling division operation.",verifier_not_no,0,1,0
0,1,0,1,38,8015,CWE-190,51,225566,0,259,4,18,0,1,0,1,0,1,ImageMagick6,0.00982201099395752,0.9999998807907104,0,1826,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
1,0,0,1,0,279,CWE-476,3,226029,0,13,0,1,0,1,1,0,0,1,gpac,0.002764403820037842,0.9431662559509277,0,90,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,1,3181,CWE-476,1,226433,0,59,2,0,0,1,0,1,0,1,tensorflow,-0.0016922950744628906,0.9583321213722229,0,647,1,0,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,4,3216,CWE-476,32,227022,2,105,3,15,0,1,0,1,1,0,weechat,0.004722297191619873,0.9251090884208679,0,632,0,1,0,1,best_ensemble_pred,1,0,,,,,,,,0,1,0
0,1,0,1,14,3598,CWE-119,14,228563,0,140,3,5,0,1,0,1,0,1,hhvm,0.010402560234069824,0.9301630854606628,0,938,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"The target function string_number_format operates on string formatting with snprintf and memcpy, having no analogous pascal string length/buffer size guard as seen in the historical file project patch.","The historical repair is a bounds/shape check for a completely different pascal string parsing operation in the file project, which is semantically unrelated and absent in the hhvm target function.",verifier_not_no,0,1,0
0,1,0,1,4,486,CWE-787,3,229165,0,20,0,0,0,1,0,1,0,1,qemu,-8.893013000488281e-05,0.9633886814117432,0,115,0,1,0,1,best_ensemble_pred,1,1,1,False,added_guard,high,"Target function contains no batching logic, no VHOST_RX_BATCH equivalent, and no bounds/shape guard on iov_from_buf.","The historical repair is a bounds/batch overflow guard for a vhost queue array in Linux, which is entirely absent and irrelevant to the QEMU target function's single-shot virtio serial control message push.",verifier_not_no,0,1,0
